id,LQ80
9117_train_0,-890237.0680498797
9118_train_0,-600509.8843670692
9119_train_0,-758632.3576104268
9120_train_0,-709912.415291443
9121_train_0,-429829.7371850782
9122_train_0,-1542351.898063399
9123_train_0,-1802233.0948591772
9124_train_0,-256965.578362077
9125_train_0,-2651434.1982401386
9126_train_0,-2346550.22383954
9127_train_0,-364617.33023913857
9128_train_0,-353445.8880125354
9129_train_0,-624762.7314329846
9130_train_0,-661255.9586090865
9131_train_0,-310155.3561511396
9132_train_0,-260399.6437930239
9133_train_0,-509328.7352226004
9134_train_0,-366101.25974601414
9135_train_0,-125995.1992156111
9136_train_0,-3000980.319049552
9137_train_0,-425853.51487219334
9138_train_0,-321401.7230119568
9139_train_0,-953734.7367213629
9140_train_0,-1148921.280713359
9141_train_0,-478536.9201665465
9142_train_0,-932369.3762466162
9143_train_0,-822017.5656427257
9144_train_0,-2702892.7733259443
9145_train_0,-728262.8331057038
9146_train_0,-634729.7804406304
9147_train_0,-728668.617599099
9148_train_0,-272183.0799686534
9149_train_0,-1669391.4706727397
9150_train_0,-701184.6401384743
9151_train_0,-478179.6493026898
9152_train_0,-370231.887170976
9153_train_0,-281745.35600463254
9154_train_0,-605108.1915049702
9155_train_0,-309782.27290889155
9156_train_0,-360052.5384267485
9157_train_0,-266249.89168298943
9158_train_0,-321190.7692942391
9159_train_0,-311450.3241987922
9160_train_0,-2069785.409746183
9161_train_0,-2038275.9960521255
9162_train_0,-1577492.940308189
9163_train_0,-314814.8715760978
9164_train_0,-178173.1861362767
9165_train_0,-754717.277242396
9166_train_0,-535488.5017089699
9167_train_0,-287130.5449353382
9168_train_0,-2783146.4167442545
9169_train_0,-88586.93651009467
9170_train_0,-268233.77070355276
9171_train_0,-294027.7021632218
9172_train_0,-127753.6595025605
9173_train_0,-298585.01832977706
9174_train_0,-1215261.9200069783
9175_train_0,-1969883.8837969527
9176_train_0,-417401.5003265124
9177_train_0,-399888.19759457326
9178_train_0,-754453.4427635763
9179_train_0,-493423.8725851886
9180_train_0,-315783.1241951713
9181_train_0,-428523.43300674064
9182_train_0,-3031713.821214225
9183_train_0,-507467.3496735366
9184_train_0,-747915.8053812217
9185_train_0,-367607.25489218533
9186_train_0,-713533.9695342188
9187_train_0,-331846.84544458287
9188_train_0,-252584.18157723453
9189_train_0,-310088.754062606
9190_train_0,-267782.03088205075
9191_train_0,-290049.95956108114
9192_train_0,-301737.3512165253
9193_train_0,-721649.5657388475
9194_train_0,-3173143.3893079385
9195_train_0,-556340.0156694707
9196_train_0,-2901914.896071214
9197_train_0,-3065332.60053432
9198_train_0,-305780.2759393896
9199_train_0,-234070.67816747352
9200_train_0,-315349.6785766438
9201_train_0,-279358.40630164393
9202_train_0,-514453.3988953531
9203_train_0,-515331.27773967665
9204_train_0,-304808.16835859977
9205_train_0,-305635.8584213825
9206_train_0,-424066.3792880089
9207_train_0,-334304.69505309034
9208_train_0,-1090638.1788839735
9209_train_0,-256643.58294852846
9210_train_0,-630844.7541440679
9211_train_0,-2378972.7377907895
9212_train_0,-297494.51879985165
9213_train_0,-616405.4436502326
9214_train_0,-205525.9395014143
9215_train_0,-639410.648278431
9216_train_0,-2794882.1457018424
9217_train_0,-2499113.8936177753
9218_train_0,-604011.9424344325
9219_train_0,-377387.97196290735
9220_train_0,-311327.4800591029
9221_train_0,-561952.5093376916
9222_train_0,-311919.6041605612
9223_train_0,-2773122.359340489
9224_train_0,-2793839.912561536
9225_train_0,-368633.4605245013
9226_train_0,-264832.7936846521
9227_train_0,-215854.87421275675
9228_train_0,-346008.8709238013
9229_train_0,-170991.094586381
9230_train_0,-2039271.1324817464
9231_train_0,-866393.8761458006
9232_train_0,-833022.9218471069
9233_train_0,-1065655.996413258
9234_train_0,-538490.6867094878
9235_train_0,-263151.6105002854
9236_train_0,-988722.2064813217
9237_train_0,-502937.76050924836
9238_train_0,-336990.73648949875
9239_train_0,-307844.66236786265
9240_train_0,-549752.2911445242
9241_train_0,-264768.17860737443
9242_train_0,-2001158.2759222426
9243_train_0,-317386.57307514804
9244_train_0,-308454.5019320501
9245_train_0,-303846.56698294356
9246_train_0,-623022.1177213434
9247_train_0,-412707.3836385682
9248_train_0,-324446.6770221777
9249_train_0,-797307.1265778486
9250_train_0,-366771.2351958449
9251_train_0,-312874.0624417919
9252_train_0,-2213786.420075791
9253_train_0,-301417.0603863511
9254_train_0,-443103.01200220827
9255_train_0,-3050045.8010664023
9256_train_0,-484880.47793009784
9257_train_0,-976509.8316307198
9258_train_0,-318974.8502641688
9259_train_0,-1778605.9527357612
9260_train_0,-381772.9866018896
9261_train_0,-2398678.716998089
9262_train_0,-550011.7265050956
9263_train_0,-278003.46252086526
9264_train_0,-725248.1743918881
9265_train_0,-227610.88420401048
9266_train_0,-474676.833208967
9267_train_0,-629610.1642969218
9268_train_0,-2578725.845004244
9269_train_0,-301119.6833562013
9270_train_0,-388032.5903091617
9271_train_0,-251035.40748634702
9272_train_0,-404828.1112598507
9273_train_0,-333102.37088844646
9274_train_0,-3253789.2767722383
9275_train_0,-279193.39504429535
9276_train_0,-1469247.4115990922
9277_train_0,-509666.5314218025
9278_train_0,-280978.9768059361
9279_train_0,-320060.774153966
9280_train_0,-617520.7740641637
9281_train_0,-603124.5537483548
9282_train_0,-480247.2452120241
9283_train_0,-662093.7075283024
9284_train_0,-620441.9606055901
9285_train_0,-878740.3244114686
9286_train_0,-319632.7007123376
9287_train_0,-321807.44479120313
9288_train_0,-382113.1809654683
9289_train_0,-149951.9888108928
9290_train_0,-694812.8860742487
9291_train_0,-1091950.3808385301
9292_train_0,-2547233.5480603594
9293_train_0,-326948.61610063165
9294_train_0,-209840.1732500433
9295_train_0,-1622557.2298244461
9296_train_0,-464199.03271891735
9297_train_0,-1709744.6316658612
9298_train_0,-623756.6481607067
9299_train_0,-387480.003726732
9300_train_0,-427983.0008915514
9301_train_0,-277376.67960809683
9302_train_0,-430290.54285702575
9303_train_0,-2434514.422629958
9304_train_0,-471174.4362532031
9305_train_0,-116446.214581826
9306_train_0,-574584.6372298761
9307_train_0,-3086746.8336210176
9308_train_0,-308732.753512532
9309_train_0,-1522992.392627595
9310_train_0,-495658.1203902019
9311_train_0,-2473440.842131596
9312_train_0,-345230.2990108514
9313_train_0,-553366.7305571474
9314_train_0,-295867.7895277818
9315_train_0,-196282.25801015506
9316_train_0,-1835267.4853302464
9317_train_0,-532844.3826284455
9318_train_0,-361344.7781262244
9319_train_0,-371978.9935111711
9320_train_0,-302187.6546380813
9321_train_0,-276499.73370160605
9322_train_0,-323042.4898747527
9323_train_0,-382832.3170943749
9324_train_0,-2831664.9512123056
9325_train_0,-605533.0290758638
9326_train_0,-319962.14454670856
9327_train_0,-33825.21522053704
9328_train_0,-334961.5189158933
9329_train_0,-554148.9006543923
9330_train_0,-297652.00845303596
9331_train_0,-2025976.2615357134
9332_train_0,-458635.078469486
9333_train_0,-1213227.8340857057
9334_train_0,-443805.39790255576
9335_train_0,-708012.8288743412
9336_train_0,-659325.3115413515
9337_train_0,-738192.2428322462
9338_train_0,-514092.1614479013
9339_train_0,-521849.00336162467
9340_train_0,-511440.36971326265
9341_train_0,-290691.07414095034
9342_train_0,-491975.673186413
9343_train_0,-706381.1532906853
9344_train_0,-308277.1138170315
9345_train_0,-232265.7605720861
9346_train_0,-571799.1018843078
9347_train_0,-577771.3395820502
9348_train_0,-234582.3845523158
9349_train_0,-628312.1521997014
9350_train_0,-370894.2927029459
9351_train_0,-315919.23490563966
9352_train_0,-900936.692217432
9353_train_0,-327295.24886114243
9354_train_0,-87305.40028687252
9355_train_0,-273516.75533678057
9356_train_0,-317598.91892164573
9357_train_0,-407205.82418124937
9358_train_0,-225497.86283551413
9359_train_0,-577613.5059368489
9360_train_0,-2858624.2836371046
9361_train_0,-378353.1749211182
9362_train_0,-2302759.998677071
9363_train_0,-1836010.5371690672
9364_train_0,-300553.4648029059
9365_train_0,-177627.39787961706
9366_train_0,-392292.1239582361
9367_train_0,-72689.49270686216
9368_train_0,-212119.92184050777
9369_train_0,-549921.414251511
9370_train_0,-922007.9823885653
9371_train_0,-381933.64936745074
9372_train_0,-2581422.968599409
9373_train_0,-2505907.3208213896
9374_train_0,-1028314.5836672578
9375_train_0,-317663.9789884575
9376_train_0,-294477.4853874771
9377_train_0,-410202.08583913324
9378_train_0,-1662107.962520294
9379_train_0,-311191.8372486818
9380_train_0,-18541.07543518429
9381_train_0,-814738.7570801079
9382_train_0,-1585315.3666052725
9383_train_0,-706521.4429125944
9384_train_0,-327002.4825095618
9385_train_0,-387347.6429293286
9386_train_0,-606862.8938791133
9387_train_0,-562837.2650217311
9388_train_0,-301881.3743066306
9389_train_0,-2053979.2374837846
9390_train_0,-1077350.1732236147
9391_train_0,-315885.68369174865
9392_train_0,-366439.39279921725
9393_train_0,-918400.8616112713
9394_train_0,-496941.6263917703
9395_train_0,-456384.7027504104
9396_train_0,-319763.7922652578
9397_train_0,-175596.61713441368
9398_train_0,-380079.85639418196
9399_train_0,-328364.66351498244
9400_train_0,-489033.28368265973
9401_train_0,-3083458.1869867966
9402_train_0,-242202.76682604477
9403_train_0,-510397.6186111616
9404_train_0,-2101977.31779968
9405_train_0,-2674602.6873223484
9406_train_0,-729101.6584694926
9407_train_0,-2159769.3184422273
9408_train_0,-827945.8088786285
9409_train_0,-408806.6331161149
9410_train_0,-211071.1480318203
9411_train_0,-569272.7055178555
9412_train_0,-3068385.4028359577
9413_train_0,-257120.8074101063
9414_train_0,-344852.1557046594
9415_train_0,-124243.8580368592
9416_train_0,-715747.9330183202
9417_train_0,-277146.6786302207
9418_train_0,-301609.16499916324
9419_train_0,-443107.1785134417
9420_train_0,-719986.2584334654
9421_train_0,-627328.6964131673
9422_train_0,-1954619.9194415696
9423_train_0,-341444.06006911723
9424_train_0,-293482.75339931366
9425_train_0,-339102.7634025384
9426_train_0,-348885.7049766858
9427_train_0,-702108.4043118246
9428_train_0,-389017.43782987073
9429_train_0,-1530416.6074161557
9430_train_0,-754015.8921096027
9431_train_0,-653801.8336491673
9432_train_0,-252644.7340218192
9433_train_0,-195747.94106532447
9434_train_0,-247472.87206316763
9435_train_0,-768755.1256075185
9436_train_0,-859267.0539687052
9437_train_0,-315328.8631271231
9438_train_0,-325946.052100071
9439_train_0,-353138.8027371615
9440_train_0,-340972.35013649985
9441_train_0,-629726.2518132646
9442_train_0,-656033.9071266325
9443_train_0,-56729.61062455608
9444_train_0,-936578.2918907814
9445_train_0,-354978.68459865544
9446_train_0,-259147.00809513824
9447_train_0,-1068901.559450224
9448_train_0,-301021.49772996176
9449_train_0,-477293.4394692895
9450_train_0,-392735.1313622473
9451_train_0,-2170108.6759310067
9452_train_0,-277184.3095898628
9453_train_0,-463545.1281406665
9454_train_0,-628771.178986215
9455_train_0,-2161165.50877982
9456_train_0,-2559165.4445231706
9457_train_0,-3013160.373887386
9458_train_0,-316607.632913518
9459_train_0,-412337.6473824172
9460_train_0,-590714.4247073028
9461_train_0,-282042.22693669447
9462_train_0,-311740.582900919
9463_train_0,-572224.2707503596
9464_train_0,-2920528.591119241
9465_train_0,-331640.5575036928
9466_train_0,-337755.09515553387
9467_train_0,-388899.29459144734
9468_train_0,-444338.4591819956
9469_train_0,-285564.29126923904
9470_train_0,-1066625.852375323
9471_train_0,-458755.21736847796
9472_train_0,-524550.8849542951
9473_train_0,-2701568.8275484294
9474_train_0,-300375.1072830341
9475_train_0,-56207.47104216856
9476_train_0,-335219.86633355636
9477_train_0,-791751.905588652
9478_train_0,-552535.9342280552
9479_train_0,-349694.01331147086
9480_train_0,-306837.3656864776
9481_train_0,-379812.3185599949
9482_train_0,-1558463.049985852
9483_train_0,-329886.5801649187
9484_train_0,-380190.307680435
9485_train_0,-675816.0326256999
9486_train_0,-245993.51672237576
9487_train_0,-297525.07840450667
9488_train_0,-126385.88455026085
9489_train_0,-788552.6656453181
9490_train_0,-311774.33037066367
9491_train_0,-1181737.4365025759
9492_train_0,-732650.9557706928
9493_train_0,-3107815.9676122144
9494_train_0,-314270.8629080644
9495_train_0,-305926.1674775125
9496_train_0,-2622885.666654259
9497_train_0,-841746.3038780484
9498_train_0,-285566.85852403287
9499_train_0,-157540.95381664112
9500_train_0,-434545.72425029986
9501_train_0,-395804.9052157281
9502_train_0,-219751.7141298866
9503_train_0,-313136.20581631036
9504_train_0,-798879.455727308
9505_train_0,-735126.2367376816
9506_train_0,-2150394.4994797856
9507_train_0,-774059.3719949555
9508_train_0,-775392.2956051175
9509_train_0,-395235.20470556617
9510_train_0,-329943.32703423756
9511_train_0,-317585.1731088129
9512_train_0,-2397918.2462392077
9513_train_0,-614936.0965676429
9514_train_0,-296171.47144485684
9515_train_0,-768209.545294418
9516_train_0,-334125.8751692921
9517_train_0,-392847.01301263366
9518_train_0,-949748.6137909424
9519_train_0,-51815.14101235522
9520_train_0,-285590.6225791357
9521_train_0,-201121.19149646466
9522_train_0,-320465.15103457496
9523_train_0,-403190.86638050666
9524_train_0,-409882.8339049397
9525_train_0,-388196.2846547002
9526_train_0,-369277.0050953082
9527_train_0,-1131604.3717175191
9528_train_0,-296108.11655337387
9529_train_0,-242426.9845895595
9530_train_0,-797487.4555598311
9531_train_0,-1467180.8169050347
9532_train_0,-338968.79146092455
9533_train_0,-323700.08613415435
9534_train_0,-104623.07719323179
9535_train_0,-356741.2136140391
9536_train_0,-3053242.821066998
9537_train_0,-342888.5173028293
9538_train_0,-1005744.4096803442
9539_train_0,-344432.000053172
9540_train_0,-711084.3386456035
9541_train_0,-468659.8697230974
9542_train_0,-259118.7873625958
9543_train_0,-262713.1141739725
9544_train_0,-1444001.6282714568
9545_train_0,-1545488.7953202166
9546_train_0,-1690297.1769104674
9547_train_0,-545884.1667548502
9548_train_0,-490136.2005087985
9549_train_0,-307751.1015726668
9550_train_0,-857082.6449677311
9551_train_0,-684550.6697930079
9552_train_0,-1657990.8623488955
9553_train_0,-3119064.4900740758
9554_train_0,-346876.76491604326
9555_train_0,-1700637.7165061738
9556_train_0,-434101.0432799822
9557_train_0,-679367.7011326095
9558_train_0,-293887.4464291879
9559_train_0,-2116851.032074418
9560_train_0,-281649.97146056197
9561_train_0,-380463.0425174637
9562_train_0,-2236157.563325705
9563_train_0,-948756.2277500005
9564_train_0,-311466.73090738175
9565_train_0,-378146.32596283546
9566_train_0,-640874.5076988246
9567_train_0,-545268.4800011199
9568_train_0,-3308550.850951098
9569_train_0,-240940.39228744898
9570_train_0,-258552.67610137514
9571_train_0,-714433.9571758476
9572_train_0,-378593.5206649639
9573_train_0,-643287.4620965859
9574_train_0,-311820.23698347993
9575_train_0,-33802.05916507164
9576_train_0,-298653.4952942778
9577_train_0,-1015798.9145725267
9578_train_0,-2891478.2192949858
9579_train_0,-236093.45695943967
9580_train_0,-301236.520990049
9581_train_0,-299429.37376111443
9582_train_0,-699533.000439208
9583_train_0,-2797359.5230282657
9584_train_0,-298651.6307764142
9585_train_0,-463381.05165195465
9586_train_0,-1978554.9750866145
9587_train_0,-305427.5489786463
9588_train_0,-1937097.9664772972
9589_train_0,-194535.94038500474
9590_train_0,-2315720.8092840984
9591_train_0,-499695.04761643615
9592_train_0,-838915.7029401567
9593_train_0,-733003.4944305429
9594_train_0,-3048116.0182516575
9595_train_0,-820519.1648125201
9596_train_0,-909549.2784141041
9597_train_0,-774640.0570639577
9598_train_0,-730224.0345976865
9599_train_0,-670902.502234038
9600_train_0,-372314.16243343614
9601_train_0,-485000.7305590408
9602_train_0,-2325217.656458676
9603_train_0,-360878.0473224893
9604_train_0,-175194.21203014487
9605_train_0,-739043.6974226478
9606_train_0,-119031.218340519
9607_train_0,-1969241.6790232565
9608_train_0,-450808.3105478068
9609_train_0,-295545.3587965744
9610_train_0,-579845.0899026957
9611_train_0,-2715588.056533318
9612_train_0,-615666.8041365063
9613_train_0,-731410.0037891576
9614_train_0,-351943.94477956556
9615_train_0,-1840548.7028093394
9616_train_0,-686024.2943263361
9617_train_0,-567574.7856849991
9618_train_0,-169616.80931596458
9619_train_0,-542909.2052417211
9620_train_0,-313212.2176212603
9621_train_0,-305560.43046614854
9622_train_0,-340533.47718947195
9623_train_0,-347911.57804219145
9624_train_0,-344410.3609669637
9625_train_0,-395625.1898071747
9626_train_0,-490373.2384756999
9627_train_0,-1173755.1779404897
9628_train_0,-712785.8877530042
9629_train_0,-416110.93639143417
9630_train_0,-152965.96570635505
9631_train_0,-820041.4324720446
9632_train_0,-2629350.757136224
9633_train_0,-362341.5588455545
9634_train_0,-1859902.726826217
9635_train_0,-282338.2716313624
9636_train_0,-84404.72903283278
9637_train_0,-1240012.2444683984
9638_train_0,-696407.7173136082
9639_train_0,-2792095.471664304
9640_train_0,-276386.99782707915
9641_train_0,-300167.02624403546
9642_train_0,-735608.8749772487
9643_train_0,-845334.0697509637
9644_train_0,-716305.3796126265
9645_train_0,-78712.72682358325
9646_train_0,-1692715.5405033287
9647_train_0,-776736.1438691113
9648_train_0,-478240.74524076004
9649_train_0,-1061750.6482943185
9650_train_0,-688047.8162581981
9651_train_0,-907062.0517946463
9652_train_0,-1171287.7277178988
9653_train_0,-302851.51291559404
9654_train_0,-976042.8018798111
9655_train_0,-64623.665373817435
9656_train_0,-3034546.7449877784
9657_train_0,-276026.0440076729
9658_train_0,-285394.9865245081
9659_train_0,-1044224.6894860277
9660_train_0,-2214520.3653476276
9661_train_0,-194576.4022172892
9662_train_0,-113975.483088181
9663_train_0,-1219444.6528666783
9664_train_0,-295576.03915524576
9665_train_0,-2792491.925834546
9666_train_0,-280707.98711277405
9667_train_0,-723880.117418617
9668_train_0,-2943248.538753763
9669_train_0,-329558.32951103756
9670_train_0,-385667.8869913928
9671_train_0,-291396.8718197814
9672_train_0,-910914.6609941395
9673_train_0,-353963.8290097602
9674_train_0,-763428.6839870177
9675_train_0,-1061743.8381666103
9676_train_0,-268938.86297217454
9677_train_0,-1146271.1779721994
9678_train_0,-410777.85651968326
9679_train_0,-87076.79456399102
9680_train_0,-2397990.324368514
9681_train_0,-1097055.000513712
9682_train_0,-415592.761518904
9683_train_0,-375841.2090996923
9684_train_0,-270392.59249975206
9685_train_0,-301840.94813626027
9686_train_0,-1046282.7980468106
9687_train_0,-734503.1799305063
9688_train_0,-329126.8473098397
9689_train_0,-101384.82637103833
9690_train_0,-238499.68003382022
9691_train_0,-571103.8003084175
9692_train_0,-356002.0354192881
9693_train_0,-262922.3273883634
9694_train_0,-354920.60574346036
9695_train_0,-322878.3333008713
9696_train_0,-452807.1279398957
9697_train_0,-323353.43617706234
9698_train_0,-316449.16273376695
9699_train_0,-415420.92230579024
9700_train_0,-2635439.395232009
9701_train_0,-1967113.1809364557
9702_train_0,-172409.32220831746
9703_train_0,-2551963.2931405716
9704_train_0,-365036.5462395055
9705_train_0,-276969.5748528624
9706_train_0,-331422.7986772526
9707_train_0,-455883.25348186214
9708_train_0,-270907.0795608214
9709_train_0,-372650.33994334564
9710_train_0,-313613.6544396789
9711_train_0,-1078630.6560732462
9712_train_0,-230017.03452399187
9713_train_0,-110522.90614837222
9714_train_0,-2750500.029897731
9715_train_0,-367221.26022357866
9716_train_0,-738122.8115136856
9717_train_0,-1778898.0101008825
9718_train_0,-1120704.7117237113
9719_train_0,-286180.8678953869
9720_train_0,-400097.89204803715
9721_train_0,-424057.39196499996
9722_train_0,-308647.03433198854
9723_train_0,-371418.492641828
9724_train_0,-823676.5010180604
9725_train_0,-446628.21712209005
9726_train_0,-279586.20417980244
9727_train_0,-717445.2567261243
9728_train_0,-700686.5370259825
9729_train_0,-706078.4426567005
9730_train_0,-321234.67066808743
9731_train_0,-460348.71945156157
9732_train_0,-313866.9659428182
9733_train_0,-944140.0707961908
9734_train_0,-285925.96770034777
9735_train_0,-285210.6875234123
9736_train_0,-207447.61301283026
9737_train_0,-368232.530715229
9738_train_0,-723898.5241973102
9739_train_0,-413156.01024589315
9740_train_0,-310541.1109866542
9741_train_0,-825335.2078327648
9742_train_0,-738513.7479904108
9743_train_0,-268196.77334414236
9744_train_0,-3173611.8963520564
9745_train_0,-278449.7677297108
9746_train_0,-528613.6819693949
9747_train_0,-2631483.2328892853
9748_train_0,-318831.44605522696
9749_train_0,-230065.87725621276
9750_train_0,-136043.5422059003
9751_train_0,-349559.8151762914
9752_train_0,-427815.51002324186
9753_train_0,-1140818.004819071
9754_train_0,-495407.8424059097
9755_train_0,-696704.0387332784
9756_train_0,-2061457.8363211546
9757_train_0,-1412571.804994734
9758_train_0,-254339.48729512375
9759_train_0,-563850.0407723393
9760_train_0,-706053.87044614
9761_train_0,-2116820.847727271
9762_train_0,-634795.3225860009
9763_train_0,-2538785.7314241417
9764_train_0,-3057480.18045976
9765_train_0,-256617.98472411325
9766_train_0,-393973.000265182
9767_train_0,-499321.826285894
9768_train_0,-3217311.507981375
9769_train_0,-688184.9375594482
9770_train_0,-60022.867131495615
9771_train_0,-301290.3181626103
9772_train_0,-2228022.0076977555
9773_train_0,-352022.6843535863
9774_train_0,-750574.928609266
9775_train_0,-1108010.3290141039
9776_train_0,-907927.3018981572
9777_train_0,-2502122.659106083
9778_train_0,-297000.2436228362
9779_train_0,-553311.1482319818
9780_train_0,-643640.9337659171
9781_train_0,-1406996.0364284115
9782_train_0,-730539.9848869387
9783_train_0,-346373.8446833184
9784_train_0,-330659.79334232
9785_train_0,-727228.1370265158
9786_train_0,-418584.5789713841
9787_train_0,-311047.00542636216
9788_train_0,-294953.4749290012
9789_train_0,-283344.84531664196
9790_train_0,-473060.40809060493
9791_train_0,-1698706.5011292975
9792_train_0,-984343.7383874916
9793_train_0,-668289.4859918356
9794_train_0,-255115.14348813077
9795_train_0,-641254.5255672843
9796_train_0,-1020282.7959339488
9797_train_0,-1748441.0233730897
9798_train_0,-422283.17621315084
9799_train_0,-306617.0119364145
9800_train_0,-660778.0732681341
9801_train_0,-874566.8449962866
9802_train_0,-313315.4395943703
9803_train_0,-36582.82751352247
9804_train_0,-2098112.7879073005
9805_train_0,-365083.6454220833
9806_train_0,-297113.91263399017
9807_train_0,-287783.926049042
9808_train_0,-2157153.6156065203
9809_train_0,-1300995.1755951159
9810_train_0,-596868.3166025071
9811_train_0,-275010.8704116368
9812_train_0,-829458.9796263073
9813_train_0,-399469.2326189722
9814_train_0,-839605.297568433
9815_train_0,-288507.30039693974
9816_train_0,-1777415.2264175676
9817_train_0,-314741.4811041178
9818_train_0,-263662.7787456638
9819_train_0,-391361.16324111726
9820_train_0,-824008.3837115187
9821_train_0,-323270.06742417114
9822_train_0,-702912.6440123376
9823_train_0,-3163566.3209913224
9824_train_0,-533155.1868445929
9825_train_0,-346555.08272602875
9826_train_0,-338835.1403181087
9827_train_0,-3156354.9753939286
9828_train_0,-311716.57273705583
9829_train_0,-317128.9754328849
9830_train_0,-536900.6462175795
9831_train_0,-325198.1702322308
9832_train_0,-339700.1807596758
9833_train_0,-289190.4504363802
9834_train_0,-349508.2976381064
9835_train_0,-1935222.8109118938
9836_train_0,-444764.8755044397
9837_train_0,-320542.01542433095
9838_train_0,-2623143.0431047697
9839_train_0,-422561.1241968125
9840_train_0,-294983.0015799154
9841_train_0,-401296.0454460676
9842_train_0,-266896.5280940463
9843_train_0,-782793.5818551779
9844_train_0,-281052.0876143598
9845_train_0,-269067.49974876223
9846_train_0,-564135.3607469415
9847_train_0,-303293.0776212043
9848_train_0,-866600.9774951115
9849_train_0,-645305.005442814
9850_train_0,-314634.9715756653
9851_train_0,-307105.29177226056
9852_train_0,-2755033.841605136
9853_train_0,-339484.8036161936
9854_train_0,-182183.2182936049
9855_train_0,-324526.6997416073
9856_train_0,-294469.04261727165
9857_train_0,-347757.0436298088
9858_train_0,-745541.7562682703
9859_train_0,-1547212.2842935398
9860_train_0,-270848.5949383769
9861_train_0,-636493.9963805424
9862_train_0,-307943.91485652886
9863_train_0,-724033.6864115922
9864_train_0,-280643.9226302877
9865_train_0,-2495543.994906038
9866_train_0,-88679.75419750484
9867_train_0,-1868744.924131928
9868_train_0,-787367.8438669164
9869_train_0,-265129.8684792062
9870_train_0,-448054.3474265565
9871_train_0,-295979.17876233347
9872_train_0,-388500.7716122633
9873_train_0,-308359.1578319266
9874_train_0,-385918.1026041573
9875_train_0,-323448.42295443476
9876_train_0,-837505.5788228735
9877_train_0,-2451848.654486563
9878_train_0,-602830.1023480953
9879_train_0,-3104003.1603116617
9880_train_0,-267211.83452191786
9881_train_0,-3007519.217573229
9882_train_0,-307861.5166752143
9883_train_0,-279766.7227571814
9884_train_0,-866553.8983018324
9885_train_0,-246620.51298571005
9886_train_0,-1104020.0849249242
9887_train_0,-973822.7800504286
9888_train_0,-1497044.4932882283
9889_train_0,-2704844.6292184256
9890_train_0,-265986.1363828024
9891_train_0,-327331.8798224097
9892_train_0,-898053.0905855261
9893_train_0,-697200.8101392249
9894_train_0,-51580.571520533296
9895_train_0,-564661.5196448485
9896_train_0,-296963.98171678884
9897_train_0,-2135359.868517142
9898_train_0,-2852477.387692593
9899_train_0,-549312.2552261883
9900_train_0,-639436.7593930084
9901_train_0,-788587.8750551697
9902_train_0,-2079392.3139044158
9903_train_0,-1037320.4474603515
9904_train_0,-308130.5124997655
9905_train_0,-307191.714609209
9906_train_0,-462028.1569719608
9907_train_0,-293961.4575052131
9908_train_0,-661285.3885384956
9909_train_0,-767792.920368528
9910_train_0,-176263.68337210873
9911_train_0,-1027322.7355714943
9912_train_0,-277082.1992658565
9913_train_0,-623332.5292090271
9914_train_0,-356561.6898367717
9915_train_0,-928657.3786877925
9916_train_0,-1429931.1381289111
9917_train_0,-565227.5052420339
9918_train_0,-3103917.7980680913
9919_train_0,-627015.6922869924
9920_train_0,-303951.5539558863
9921_train_0,-363285.16923988704
9922_train_0,-3210578.6191120595
9923_train_0,-126055.72921288258
9924_train_0,-445619.85488093644
9925_train_0,-2787518.1877847854
9926_train_0,-378080.6230127085
9927_train_0,-821156.3110788539
9928_train_0,-340656.86128448485
9929_train_0,-2470484.038456483
9930_train_0,-314705.39739553747
9931_train_0,-1087591.2007924877
9932_train_0,-937275.707226865
9933_train_0,-454120.82848728215
9934_train_0,-130185.45202644088
9935_train_0,-1860830.5257340558
9936_train_0,-1593695.251634825
9937_train_0,-642324.719227938
9938_train_0,-108364.55569508683
9939_train_0,-631382.76699507
9940_train_0,-548254.6701215538
9941_train_0,-341143.4095797343
9942_train_0,-354950.55705321906
9943_train_0,-250862.62143842643
9944_train_0,-625224.109009556
9945_train_0,-261218.38879206753
9946_train_0,-218683.42311234353
9947_train_0,-314470.88855234627
9948_train_0,-713975.7373427278
9949_train_0,-308398.3544644625
9950_train_0,-308213.68223668216
9951_train_0,-1876249.02307719
9952_train_0,-728007.7403002046
9953_train_0,-591052.849322834
9954_train_0,-316059.7493451424
9955_train_0,-491993.3663331913
9956_train_0,-117326.6061390863
9957_train_0,-57675.34309753752
9958_train_0,-226062.6230907899
9959_train_0,-1943990.8800116405
9960_train_0,-1072695.1081570368
9961_train_0,-2635640.3942161314
9962_train_0,-348854.1203291323
9963_train_0,-2715923.4246844873
9964_train_0,-2636923.989518149
9965_train_0,-361230.1407323773
9966_train_0,-315993.0040874081
9967_train_0,-423982.2057252582
9968_train_0,-358260.5365758138
9969_train_0,-796413.6181476563
9970_train_0,-313003.21810985287
9971_train_0,-2324592.598499719
9972_train_0,-1108252.2808248783
9973_train_0,-311994.95445444225
9974_train_0,-688586.1741200262
9975_train_0,-671624.9777628398
9976_train_0,-307050.65153952735
9977_train_0,-719587.972732001
9978_train_0,-532819.8928001081
9979_train_0,-788740.3342255531
9980_train_0,-352971.57780321967
9981_train_0,-758591.1347807348
9982_train_0,-313951.64469933906
9983_train_0,-782801.9917346388
9984_train_0,-331115.96869844664
9985_train_0,-645145.9791192655
9986_train_0,-547058.7861198494
