id,ND80
139991_train2,0.0
139992_train2,0.0
139993_train2,0.0
139994_train2,0.0
139995_train2,0.0
139996_train2,0.0
139997_train2,0.0
139998_train2,0.0
139999_train2,0.30236406619385325
140000_train2,0.0
140001_train2,0.0
140002_train2,0.0
140003_train2,0.0
140004_train2,0.0
140005_train2,0.0
140006_train2,0.0
140007_train2,0.0
140008_train2,0.0
140009_train2,0.0
140010_train2,0.0
140011_train2,0.0
140012_train2,0.0
140013_train2,0.0
140014_train2,0.0
140015_train2,0.0
140016_train2,0.0
140017_train2,0.0
140018_train2,0.0
140019_train2,0.0
140020_train2,0.0
140021_train2,0.0
140022_train2,0.0
140023_train2,0.0
140024_train2,0.0
140025_train2,0.0
140026_train2,0.0
140027_train2,0.0
140028_train2,0.0
140029_train2,0.0
140030_train2,0.0
140031_train2,0.0
140032_train2,0.0
140033_train2,0.0
140034_train2,0.0
140035_train2,0.0
140036_train2,0.0
140037_train2,0.0
140038_train2,0.0
140039_train2,0.0
140040_train2,0.0
140041_train2,0.0
140042_train2,0.0
140043_train2,0.0
140044_train2,0.0
140045_train2,0.0
140046_train2,0.0
140047_train2,0.0
140048_train2,0.0
140049_train2,0.0
140050_train2,0.0
140051_train2,0.0
140052_train2,0.0
140053_train2,0.0
140054_train2,0.0
140055_train2,0.0
140056_train2,0.0
140057_train2,0.0
140058_train2,0.0
140059_train2,0.0
140060_train2,0.0
140061_train2,0.0
140062_train2,0.0
140063_train2,0.0
140064_train2,0.0
140065_train2,0.0
140066_train2,0.0
140067_train2,0.0
140068_train2,0.0
140069_train2,0.0
140070_train2,0.0
140071_train2,0.0
140072_train2,0.0
140073_train2,0.0
140074_train2,0.0
140075_train2,0.0
140076_train2,0.0
140077_train2,0.0
140078_train2,0.0
140079_train2,0.0
140080_train2,0.0
140081_train2,0.0
140082_train2,0.0
140083_train2,0.0
140084_train2,0.0
140085_train2,0.0
140086_train2,0.0
140087_train2,0.0
140088_train2,0.0
140089_train2,0.0
140090_train2,0.0
140091_train2,0.0
140092_train2,0.0
140093_train2,0.0
140094_train2,0.0
140095_train2,0.0
140096_train2,0.0
140097_train2,0.0
140098_train2,0.0
140099_train2,0.0
140100_train2,0.0
140101_train2,0.0
140102_train2,0.0
140103_train2,0.0
140104_train2,0.0
140105_train2,0.0
140106_train2,0.0
140107_train2,0.0
140108_train2,0.0
140109_train2,0.0
140110_train2,0.0
140111_train2,0.0
140112_train2,0.0
140113_train2,0.0
140114_train2,0.0
140115_train2,0.0
140116_train2,0.0
140117_train2,0.0
140118_train2,0.4953607707613362
140119_train2,0.0
140120_train2,0.0
140121_train2,0.0
140122_train2,0.0
140123_train2,0.0
140124_train2,0.0
140125_train2,0.0
140126_train2,0.0
140127_train2,0.0
140128_train2,0.0
140129_train2,0.0
140130_train2,0.0
140131_train2,0.0
140132_train2,0.0
140133_train2,0.0
140134_train2,0.0
140135_train2,0.0
140136_train2,0.0
140137_train2,0.0
140138_train2,0.0
140139_train2,0.0
140140_train2,0.0
140141_train2,0.0
140142_train2,0.0
140143_train2,0.0
140144_train2,0.0
140145_train2,0.0
140146_train2,0.0
140147_train2,0.0
140148_train2,0.0
140149_train2,0.0
140150_train2,0.0
140151_train2,0.0
140152_train2,0.0
140153_train2,0.0
140154_train2,0.0
140155_train2,0.0
140156_train2,0.0
140157_train2,0.0
140158_train2,0.0
140159_train2,0.0
140160_train2,0.0
140161_train2,0.0
140162_train2,0.0
140163_train2,0.0
140164_train2,0.0
140165_train2,0.0
140166_train2,0.0
140167_train2,0.0
140168_train2,0.0
140169_train2,0.0
140170_train2,0.0
140171_train2,0.0
140172_train2,0.0
140173_train2,0.0
140174_train2,0.0
140175_train2,0.0
140176_train2,0.0
140177_train2,0.0
140178_train2,0.0
140179_train2,0.0
140180_train2,0.0
140181_train2,0.0
140182_train2,0.0
140183_train2,0.0
140184_train2,0.0
140185_train2,0.0
140186_train2,0.0
140187_train2,0.0
140188_train2,0.0
140189_train2,0.0
140190_train2,0.0
140191_train2,0.0
140192_train2,0.0
140193_train2,0.0
140194_train2,0.0
140195_train2,0.0
140196_train2,0.0
140197_train2,0.0
140198_train2,0.0
140199_train2,0.0
140200_train2,0.0
140201_train2,0.0
140202_train2,0.0
140203_train2,0.0
140204_train2,0.0
140205_train2,0.0
140206_train2,0.0
140207_train2,0.0
140208_train2,0.0
140209_train2,0.0
140210_train2,0.0
140211_train2,0.0
140212_train2,0.0
140213_train2,0.0
140214_train2,0.0
140215_train2,0.0
140216_train2,0.0
140217_train2,0.0
140218_train2,0.0
140219_train2,0.0
140220_train2,0.0
140221_train2,0.0
140222_train2,0.0
140223_train2,0.0
140224_train2,0.0
140225_train2,0.0
140226_train2,0.0
140227_train2,0.0
140228_train2,0.0
140229_train2,0.0
140230_train2,0.0
140231_train2,0.0
140232_train2,0.0
140233_train2,0.0
140234_train2,0.0
140235_train2,0.0
140236_train2,0.0
140237_train2,0.0
140238_train2,0.0
140239_train2,0.0
140240_train2,0.0
140241_train2,0.0
140242_train2,0.0
140243_train2,0.0
140244_train2,0.0
140245_train2,0.0
140246_train2,0.0
140247_train2,0.0
140248_train2,0.0
140249_train2,0.0
140250_train2,0.0
140251_train2,0.0
140252_train2,0.0
140253_train2,0.0
140254_train2,0.0
140255_train2,0.0
140256_train2,0.0
140257_train2,0.0
140258_train2,0.0
140259_train2,0.0
140260_train2,0.0
140261_train2,0.0
140262_train2,0.0
140263_train2,0.0
140264_train2,0.0
140265_train2,0.0
140266_train2,0.0
140267_train2,0.0
140268_train2,0.0
140269_train2,0.0
140270_train2,0.0
140271_train2,0.0
140272_train2,0.0
140273_train2,0.0
140274_train2,0.0
140275_train2,0.0
140276_train2,0.0
140277_train2,0.0
140278_train2,0.0
140279_train2,0.0
140280_train2,0.0
140281_train2,0.0
140282_train2,0.0
140283_train2,0.0
140284_train2,0.0
140285_train2,0.0
140286_train2,0.0
140287_train2,0.0
140288_train2,0.0
140289_train2,0.0
140290_train2,0.0
140291_train2,0.0
140292_train2,0.0
140293_train2,0.0
140294_train2,0.0
140295_train2,0.0
140296_train2,0.0
140297_train2,0.0
140298_train2,0.0
140299_train2,0.0
140300_train2,0.09792939073439613
140301_train2,0.0
140302_train2,0.0
140303_train2,0.0
140304_train2,0.0
140305_train2,0.0
140306_train2,0.0
140307_train2,0.0
140308_train2,0.0
140309_train2,0.0
140310_train2,0.0
140311_train2,0.035334658491589024
140312_train2,0.0
140313_train2,0.0
140314_train2,0.0
140315_train2,0.0
140316_train2,0.0
140317_train2,0.0
140318_train2,0.0
140319_train2,0.0
140320_train2,0.0
140321_train2,0.0
140322_train2,0.0
140323_train2,0.0
140324_train2,0.0
140325_train2,0.0
140326_train2,0.0
140327_train2,0.0
140328_train2,0.0
140329_train2,0.0
140330_train2,0.0
140331_train2,0.0
140332_train2,0.0
140333_train2,0.0
140334_train2,0.0
140335_train2,0.0
140336_train2,0.0
140337_train2,0.0
140338_train2,0.0
140339_train2,0.0
140340_train2,0.0
140341_train2,0.0
140342_train2,0.0
140343_train2,0.0
140344_train2,0.0
140345_train2,0.0
140346_train2,0.0
140347_train2,0.0
140348_train2,0.0
140349_train2,0.0
140350_train2,0.0
140351_train2,0.0
140352_train2,0.0
140353_train2,0.0
140354_train2,0.0
140355_train2,0.0
140356_train2,0.0
140357_train2,0.0
140358_train2,0.0
140359_train2,0.0
140360_train2,0.0
140361_train2,0.12827246614690213
140362_train2,0.0
140363_train2,0.0
140364_train2,0.0
140365_train2,0.0
140366_train2,0.0
140367_train2,0.0
140368_train2,0.0
140369_train2,0.0
140370_train2,0.0
140371_train2,0.0
140372_train2,0.0
140373_train2,0.0
140374_train2,0.0
140375_train2,0.0
140376_train2,0.7634370055033538
140377_train2,0.0
140378_train2,0.0
140379_train2,0.0
140380_train2,0.0
140381_train2,0.0
140382_train2,0.0
140383_train2,0.0
140384_train2,0.0
140385_train2,0.0
140386_train2,0.0
140387_train2,0.0
140388_train2,0.0
140389_train2,0.0
140390_train2,0.0
140391_train2,0.0
140392_train2,0.0
140393_train2,0.0
140394_train2,0.0
140395_train2,0.0
140396_train2,0.0
140397_train2,0.0
140398_train2,0.0
140399_train2,0.0
140400_train2,0.0
140401_train2,0.0
140402_train2,0.0
140403_train2,0.0
140404_train2,0.0
140405_train2,0.0
140406_train2,0.0
140407_train2,0.0
140408_train2,0.0
140409_train2,0.0
140410_train2,0.0
140411_train2,0.0
140412_train2,0.0
140413_train2,0.0
140414_train2,0.0
140415_train2,0.0
140416_train2,0.0
140417_train2,0.0
140418_train2,0.0
140419_train2,0.0
140420_train2,0.06143790849673208
140421_train2,0.0
140422_train2,0.0
140423_train2,0.0
140424_train2,0.0
140425_train2,0.0
140426_train2,0.0
140427_train2,0.0
140428_train2,0.0
140429_train2,0.0
140430_train2,0.0
140431_train2,0.0
140432_train2,0.0
140433_train2,0.0
140434_train2,0.0
140435_train2,0.0
140436_train2,0.0
140437_train2,0.0
140438_train2,0.0
140439_train2,0.0
140440_train2,0.0
140441_train2,0.0
140442_train2,0.0
140443_train2,0.0
140444_train2,0.0
140445_train2,0.0
140446_train2,0.0
140447_train2,0.0
140448_train2,0.0
140449_train2,0.0
140450_train2,0.0
140451_train2,0.0
140452_train2,0.0
140453_train2,0.0
140454_train2,0.0
140455_train2,0.0
140456_train2,0.0
140457_train2,0.0
140458_train2,0.0
140459_train2,0.0
140460_train2,0.0
140461_train2,0.0
140462_train2,0.0
140463_train2,0.0
140464_train2,0.0
140465_train2,0.0
140466_train2,0.0
140467_train2,0.0
140468_train2,0.0
140469_train2,0.0
140470_train2,0.0
140471_train2,0.0
140472_train2,0.0
140473_train2,0.0
140474_train2,0.0
140475_train2,0.0
140476_train2,0.0
140477_train2,0.0
140478_train2,0.0
140479_train2,0.0
140480_train2,0.0
140481_train2,0.0
140482_train2,0.0
140483_train2,0.0
140484_train2,0.0
140485_train2,0.0
140486_train2,0.0
140487_train2,0.0
140488_train2,0.0
140489_train2,0.0
140490_train2,0.0
140491_train2,0.0
140492_train2,0.0
140493_train2,0.0
140494_train2,0.0
140495_train2,0.0
140496_train2,0.0
140497_train2,0.0
140498_train2,0.0
140499_train2,0.0
140500_train2,0.0
140501_train2,0.0
140502_train2,0.0
140503_train2,0.0
140504_train2,0.0
140505_train2,0.0
140506_train2,0.0
140507_train2,0.0
140508_train2,0.0
140509_train2,0.0
140510_train2,0.0
140511_train2,0.0
140512_train2,0.0
140513_train2,0.0
140514_train2,0.0
140515_train2,0.0
140516_train2,0.0
140517_train2,0.0
140518_train2,0.0
140519_train2,0.0
140520_train2,0.0
140521_train2,0.0
140522_train2,0.0
140523_train2,0.0
140524_train2,0.0
140525_train2,0.0
140526_train2,0.0
140527_train2,0.0
140528_train2,0.0
140529_train2,0.0
140530_train2,0.0
140531_train2,0.0
140532_train2,0.0
140533_train2,0.0
140534_train2,0.0
140535_train2,0.0
140536_train2,0.0
140537_train2,0.0
140538_train2,0.0
140539_train2,0.0
140540_train2,0.0
140541_train2,0.0
140542_train2,0.0
140543_train2,0.0
140544_train2,0.0
140545_train2,0.0
140546_train2,0.0
140547_train2,0.0
140548_train2,0.0
140549_train2,0.0
140550_train2,0.0
140551_train2,0.0
140552_train2,0.0
140553_train2,0.0
140554_train2,0.0
140555_train2,0.0
140556_train2,0.0
140557_train2,0.0
140558_train2,0.0
140559_train2,0.0
140560_train2,0.0
140561_train2,0.0
140562_train2,0.0
140563_train2,0.0
140564_train2,0.0
140565_train2,0.0
140566_train2,0.0
140567_train2,0.0
140568_train2,0.0
140569_train2,0.0
140570_train2,0.0
140571_train2,0.0
140572_train2,0.0
140573_train2,0.0
140574_train2,0.0
140575_train2,0.0
140576_train2,0.0
140577_train2,0.0
140578_train2,0.0
140579_train2,0.0
140580_train2,0.0
140581_train2,0.0
140582_train2,0.0
140583_train2,0.0
140584_train2,0.0
140585_train2,0.0
140586_train2,0.0
140587_train2,0.0
140588_train2,0.0
140589_train2,0.0
140590_train2,0.0
140591_train2,0.0
140592_train2,0.0
140593_train2,0.0
140594_train2,0.0
140595_train2,0.0
140596_train2,0.0
140597_train2,0.0
140598_train2,0.0
140599_train2,0.0
140600_train2,0.0
140601_train2,0.0
140602_train2,0.0
140603_train2,0.0
140604_train2,0.0
140605_train2,0.0
140606_train2,0.0
140607_train2,0.0
140608_train2,0.0
140609_train2,0.0
140610_train2,0.0
140611_train2,0.0
140612_train2,0.0
140613_train2,0.0
140614_train2,0.0
140615_train2,0.0
140616_train2,0.0
140617_train2,0.0
140618_train2,0.0
140619_train2,0.0
140620_train2,0.0
140621_train2,0.0
140622_train2,0.0
140623_train2,0.0
140624_train2,0.0
140625_train2,0.0
140626_train2,0.0
140627_train2,0.0
140628_train2,0.0
140629_train2,0.0
140630_train2,0.0
140631_train2,0.0
140632_train2,0.0
140633_train2,0.0
140634_train2,0.0
140635_train2,0.0
140636_train2,0.0
140637_train2,0.0
140638_train2,0.0
140639_train2,0.0
140640_train2,0.0
140641_train2,0.0
140642_train2,0.0
140643_train2,0.0
140644_train2,0.0
140645_train2,0.0
140646_train2,0.0
140647_train2,0.0
140648_train2,0.0
140649_train2,0.0
140650_train2,0.0
140651_train2,0.0
140652_train2,0.0
140653_train2,0.0
140654_train2,0.0
140655_train2,0.0
140656_train2,0.0
140657_train2,0.0
140658_train2,0.0
140659_train2,0.0
140660_train2,0.0
140661_train2,0.0
140662_train2,0.0
140663_train2,0.0
140664_train2,0.0
140665_train2,0.0
140666_train2,0.0
140667_train2,0.0
140668_train2,0.0
140669_train2,0.0
140670_train2,0.0
140671_train2,0.0
140672_train2,0.0
140673_train2,0.0
140674_train2,0.0
140675_train2,0.0
140676_train2,0.0
140677_train2,0.0
140678_train2,0.0
140679_train2,0.0
140680_train2,0.0
140681_train2,0.0
140682_train2,0.0
140683_train2,0.0
140684_train2,0.0
140685_train2,0.0
140686_train2,0.0
140687_train2,0.0
140688_train2,0.0
140689_train2,0.0
140690_train2,0.0
140691_train2,0.0
140692_train2,0.0
140693_train2,0.0
140694_train2,0.0
140695_train2,0.0
140696_train2,0.0
140697_train2,0.0
140698_train2,0.0
140699_train2,0.0
140700_train2,0.0
140701_train2,0.0
140702_train2,0.0
140703_train2,0.0
140704_train2,0.0
140705_train2,0.0
140706_train2,0.0
140707_train2,0.0
140708_train2,0.0
140709_train2,0.0
140710_train2,0.0
140711_train2,0.0
140712_train2,0.0
140713_train2,0.0
140714_train2,0.0
140715_train2,0.0
140716_train2,0.0
140717_train2,0.0
140718_train2,0.0
140719_train2,0.0
140720_train2,0.0
140721_train2,0.0
140722_train2,0.0
140723_train2,0.0
140724_train2,0.0
140725_train2,0.0
140726_train2,0.0
140727_train2,0.0
140728_train2,0.0
140729_train2,0.0
140730_train2,0.0
140731_train2,0.0
140732_train2,0.0
140733_train2,0.0
140734_train2,0.0
140735_train2,0.0
140736_train2,0.0
140737_train2,0.0
140738_train2,0.0
140739_train2,0.0
140740_train2,0.0
140741_train2,0.0
140742_train2,0.0
140743_train2,0.0
140744_train2,0.0
140745_train2,0.0
140746_train2,0.0
140747_train2,0.0
140748_train2,0.0
140749_train2,0.0
140750_train2,0.4125574272588053
140751_train2,0.0
140752_train2,0.0
140753_train2,0.0
140754_train2,0.001439627419928719
140755_train2,0.0
140756_train2,0.0
140757_train2,0.0
140758_train2,0.0
140759_train2,0.0
140760_train2,0.0
140761_train2,0.0
140762_train2,0.0
140763_train2,0.0
140764_train2,0.0
140765_train2,0.0
140766_train2,0.0
140767_train2,0.0
140768_train2,0.0
140769_train2,0.0
140770_train2,0.0
140771_train2,0.0
140772_train2,0.0
140773_train2,0.0
140774_train2,0.0
140775_train2,0.0
140776_train2,0.0
140777_train2,0.0
140778_train2,0.0
140779_train2,0.0
140780_train2,0.0
140781_train2,0.0
140782_train2,0.0
140783_train2,0.0
140784_train2,0.0
140785_train2,0.0
140786_train2,0.0
140787_train2,0.0
140788_train2,0.0
140789_train2,0.0
140790_train2,0.0
140791_train2,0.0
140792_train2,0.0
140793_train2,0.0
140794_train2,0.0
140795_train2,0.0
140796_train2,0.0
140797_train2,0.0
140798_train2,0.11324480762683008
140799_train2,0.0
140800_train2,0.0
140801_train2,0.0
140802_train2,0.0
140803_train2,0.0
140804_train2,0.0
140805_train2,0.0
140806_train2,0.0
140807_train2,0.0
140808_train2,0.0
140809_train2,0.0
140810_train2,0.0
140811_train2,0.0
140812_train2,0.0
140813_train2,0.0
140814_train2,0.0
140815_train2,0.0
140816_train2,0.0
140817_train2,0.0
140818_train2,0.0
140819_train2,0.0
140820_train2,0.0
140821_train2,0.0
140822_train2,0.0
140823_train2,0.0
140824_train2,0.0
140825_train2,0.0
140826_train2,0.0
140827_train2,0.0
140828_train2,0.0
140829_train2,0.0
140830_train2,0.0
140831_train2,0.0
140832_train2,0.0
140833_train2,0.0
140834_train2,0.0
140835_train2,0.0
140836_train2,0.0
140837_train2,0.0
140838_train2,0.0
140839_train2,0.0
140840_train2,0.0
140841_train2,0.0
140842_train2,0.0
140843_train2,0.0
140844_train2,0.0
140845_train2,0.0
140846_train2,0.0
140847_train2,0.015788527243301653
140848_train2,0.0
140849_train2,0.0
140850_train2,0.0
140851_train2,0.0
140852_train2,0.0
140853_train2,0.0
140854_train2,0.0
140855_train2,0.0
140856_train2,0.0
140857_train2,0.0
140858_train2,0.0
140859_train2,0.0
140860_train2,0.0
140861_train2,0.0
140862_train2,0.0
140863_train2,0.0
140864_train2,0.0
140865_train2,0.0
140866_train2,0.0
140867_train2,0.0
140868_train2,0.0017879292125986162
140869_train2,0.0
140870_train2,0.0
140871_train2,0.0
140872_train2,0.0
140873_train2,0.0
140874_train2,0.0
140875_train2,0.0
140876_train2,0.0
140877_train2,0.0
140878_train2,0.0
140879_train2,0.0
140880_train2,0.0
140881_train2,0.0
140882_train2,0.0
140883_train2,0.0
140884_train2,0.0
140885_train2,0.0
140886_train2,0.0
140887_train2,0.0
140888_train2,0.0
140889_train2,0.0
140890_train2,0.0
140891_train2,0.0
140892_train2,0.0
140893_train2,0.0
140894_train2,0.0
140895_train2,0.015430187154975551
140896_train2,0.0
140897_train2,0.0
140898_train2,0.0
140899_train2,0.0
140900_train2,0.0
140901_train2,0.0
140902_train2,0.0
140903_train2,0.0
140904_train2,0.0
140905_train2,0.0
140906_train2,0.0
140907_train2,0.0
140908_train2,0.0
140909_train2,0.0
140910_train2,0.0
140911_train2,0.0
140912_train2,0.0
140913_train2,0.0
140914_train2,0.0
140915_train2,0.0
140916_train2,0.0
140917_train2,0.0
140918_train2,0.0
140919_train2,0.0
140920_train2,0.0
140921_train2,0.0
140922_train2,0.0
140923_train2,0.0
140924_train2,0.0
140925_train2,0.0
140926_train2,0.0
140927_train2,0.0
140928_train2,0.0
140929_train2,0.0
140930_train2,0.0
140931_train2,0.0
140932_train2,0.0
140933_train2,0.0
140934_train2,0.0
140935_train2,0.0
140936_train2,0.0
140937_train2,0.0
140938_train2,0.0
140939_train2,0.0
140940_train2,0.0
140941_train2,0.0
140942_train2,0.0
140943_train2,0.0
140944_train2,0.0
140945_train2,0.0
140946_train2,0.0
140947_train2,0.0
140948_train2,0.0
140949_train2,0.0
140950_train2,0.0
140951_train2,0.0
140952_train2,0.0
140953_train2,0.0
140954_train2,0.0
140955_train2,0.0
140956_train2,0.0
140957_train2,0.0
140958_train2,0.0
140959_train2,0.0
140960_train2,0.0
140961_train2,0.0
140962_train2,0.0
140963_train2,0.0
140964_train2,0.0
140965_train2,0.0
140966_train2,0.0
140967_train2,0.0
140968_train2,0.4161851293988774
140969_train2,0.0
140970_train2,0.0
140971_train2,0.0
140972_train2,0.0
140973_train2,0.0
140974_train2,0.0
140975_train2,0.0
140976_train2,0.0
140977_train2,0.0
140978_train2,0.0
140979_train2,0.0
140980_train2,0.0
140981_train2,0.0
140982_train2,0.0
140983_train2,0.0
140984_train2,0.0
140985_train2,0.0
140986_train2,0.0
140987_train2,0.0
140988_train2,0.0
140989_train2,0.0
140990_train2,0.0
140991_train2,0.0
140992_train2,0.0
140993_train2,0.0
140994_train2,0.0
140995_train2,0.0
140996_train2,0.0
140997_train2,0.0
140998_train2,0.0
140999_train2,0.0
141000_train2,0.0
141001_train2,0.0
141002_train2,0.03935234072509702
141003_train2,0.0
141004_train2,0.0
141005_train2,0.0
141006_train2,0.0
141007_train2,0.0
141008_train2,0.0
141009_train2,0.0
141010_train2,0.0
141011_train2,0.0
141012_train2,0.0
141013_train2,0.0
141014_train2,0.0
141015_train2,0.0
141016_train2,0.0
141017_train2,0.0
141018_train2,0.0
141019_train2,0.0
141020_train2,0.0
141021_train2,0.0
141022_train2,0.015026238320747485
141023_train2,0.0
141024_train2,0.0
141025_train2,0.0
141026_train2,0.0
141027_train2,0.0
141028_train2,0.0
141029_train2,0.0
141030_train2,0.0
141031_train2,0.0
141032_train2,0.0
141033_train2,0.0
141034_train2,0.0
141035_train2,0.0
141036_train2,0.0
141037_train2,0.0
141038_train2,0.0
141039_train2,0.0
141040_train2,0.0
141041_train2,0.0
141042_train2,0.0
141043_train2,0.0
141044_train2,0.0
141045_train2,0.0
141046_train2,0.0
141047_train2,0.0
141048_train2,0.0
141049_train2,0.0
141050_train2,0.0
141051_train2,0.0
141052_train2,0.0
141053_train2,0.0
141054_train2,0.0
141055_train2,0.0
141056_train2,0.0
141057_train2,0.0
141058_train2,0.0
141059_train2,0.0
141060_train2,0.0
141061_train2,0.0
141062_train2,0.0
141063_train2,0.0
141064_train2,0.0
141065_train2,0.0
141066_train2,0.0
141067_train2,0.0
141068_train2,0.0
141069_train2,0.0
141070_train2,0.0
141071_train2,0.0
141072_train2,0.0
141073_train2,0.0
141074_train2,0.0
141075_train2,0.0
141076_train2,0.0
141077_train2,0.0
141078_train2,0.0
141079_train2,0.0
141080_train2,0.0
141081_train2,0.0
141082_train2,0.0
141083_train2,0.7180892267967293
141084_train2,0.0
141085_train2,0.0
141086_train2,0.0
141087_train2,0.0
141088_train2,0.0
141089_train2,0.0
141090_train2,0.0
141091_train2,0.0
141092_train2,0.0
141093_train2,0.0
141094_train2,0.0
141095_train2,0.0
141096_train2,0.0
141097_train2,0.0
141098_train2,0.0
141099_train2,0.0
141100_train2,0.0
141101_train2,0.0
141102_train2,0.0
141103_train2,0.0
141104_train2,0.0
141105_train2,0.0
141106_train2,0.0
141107_train2,0.0
141108_train2,0.0
141109_train2,0.0
141110_train2,0.0
141111_train2,0.0
141112_train2,0.0
141113_train2,0.0
141114_train2,0.0
141115_train2,0.0
141116_train2,0.0
141117_train2,0.0
141118_train2,0.0
141119_train2,0.0
141120_train2,0.0
141121_train2,0.0
141122_train2,0.0
141123_train2,0.0
141124_train2,0.0
141125_train2,0.0
141126_train2,0.0
141127_train2,0.0
141128_train2,0.0
141129_train2,0.0
141130_train2,0.0
141131_train2,0.0
141132_train2,0.0
141133_train2,0.0
141134_train2,0.0
141135_train2,0.0
141136_train2,0.0
141137_train2,0.0
141138_train2,0.0
141139_train2,0.0
141140_train2,0.0
141141_train2,0.0
141142_train2,0.0
141143_train2,0.0
141144_train2,0.0
141145_train2,0.0
141146_train2,0.0
141147_train2,0.0
141148_train2,0.0
141149_train2,0.0
141150_train2,0.0
141151_train2,0.0
141152_train2,0.0
141153_train2,0.0
141154_train2,0.0
141155_train2,0.0
141156_train2,0.0
141157_train2,0.0
141158_train2,0.0
141159_train2,0.0
141160_train2,0.0
141161_train2,0.0
141162_train2,0.0
141163_train2,0.0
141164_train2,0.0
141165_train2,0.0
141166_train2,0.0
141167_train2,0.0
141168_train2,0.0
141169_train2,0.0
141170_train2,0.0
141171_train2,0.0
141172_train2,0.0
141173_train2,0.0
141174_train2,0.0
141175_train2,0.0
141176_train2,0.0
141177_train2,0.0
141178_train2,0.0
141179_train2,0.0
141180_train2,0.0
141181_train2,0.0
141182_train2,0.0
141183_train2,0.0
141184_train2,0.0
141185_train2,0.0
141186_train2,0.0
141187_train2,0.5501875468867218
141188_train2,0.0
141189_train2,0.0
141190_train2,0.0
141191_train2,0.0
141192_train2,0.0
141193_train2,0.0
141194_train2,0.0
141195_train2,0.0
141196_train2,0.0
141197_train2,0.0
141198_train2,0.0
141199_train2,0.0
141200_train2,0.0
141201_train2,0.0
141202_train2,0.0
141203_train2,0.0
141204_train2,0.0
141205_train2,0.0
141206_train2,0.0
141207_train2,0.0
141208_train2,0.0
141209_train2,0.0
141210_train2,0.0
141211_train2,0.0
141212_train2,0.0
141213_train2,0.0
141214_train2,0.0
141215_train2,0.0
141216_train2,0.0
141217_train2,0.0
141218_train2,0.0
141219_train2,0.0
141220_train2,0.0
141221_train2,0.0
141222_train2,0.0
141223_train2,0.0
141224_train2,0.0
141225_train2,0.0
141226_train2,0.0
141227_train2,0.0
141228_train2,0.0
141229_train2,0.0
141230_train2,0.0
141231_train2,0.0
141232_train2,0.0
141233_train2,0.0
141234_train2,0.0
141235_train2,0.0
141236_train2,0.0
141237_train2,0.0
141238_train2,0.0
141239_train2,0.0
141240_train2,0.0
141241_train2,0.0
141242_train2,0.0
141243_train2,0.0
141244_train2,0.0
141245_train2,0.0
141246_train2,0.0
141247_train2,0.0
141248_train2,0.0
141249_train2,0.0
141250_train2,0.0
141251_train2,0.0
141252_train2,0.0
141253_train2,0.0
141254_train2,0.0
141255_train2,0.0
141256_train2,0.0
141257_train2,0.0
141258_train2,0.0
141259_train2,0.0
141260_train2,0.0
141261_train2,0.0
141262_train2,0.0
141263_train2,0.0
141264_train2,0.0
141265_train2,0.0
141266_train2,0.0
141267_train2,0.0
141268_train2,0.0
141269_train2,0.0
141270_train2,0.0
141271_train2,0.0
141272_train2,0.15901271503365735
141273_train2,0.0
141274_train2,0.0
141275_train2,0.0
141276_train2,0.0
141277_train2,0.0
141278_train2,0.0
141279_train2,0.0
141280_train2,0.0
141281_train2,0.0
141282_train2,0.0
141283_train2,0.0
141284_train2,0.0
141285_train2,0.0
141286_train2,0.0
141287_train2,0.0
141288_train2,0.0
141289_train2,0.0
141290_train2,0.0
141291_train2,0.0
141292_train2,0.0
141293_train2,0.0
141294_train2,0.0
141295_train2,0.0
141296_train2,0.0
141297_train2,0.0
141298_train2,0.0
141299_train2,0.0
141300_train2,0.0
141301_train2,0.0
141302_train2,0.0
141303_train2,0.0
141304_train2,0.0
141305_train2,0.0
141306_train2,0.0
141307_train2,0.0
141308_train2,0.0
141309_train2,0.0
141310_train2,0.0
141311_train2,0.0
141312_train2,0.0
141313_train2,0.0
141314_train2,0.0
141315_train2,0.0
141316_train2,0.0
141317_train2,0.0
141318_train2,0.0
141319_train2,0.0
141320_train2,0.0
141321_train2,0.0
141322_train2,0.0
141323_train2,0.0
141324_train2,0.013290675198293862
141325_train2,0.0
141326_train2,0.0
141327_train2,0.0
141328_train2,0.0
141329_train2,0.0
141330_train2,0.0
141331_train2,0.0
141332_train2,0.0
141333_train2,0.0
141334_train2,0.0
141335_train2,0.0
141336_train2,0.0
141337_train2,0.0
141338_train2,0.0
141339_train2,0.0
141340_train2,0.0
141341_train2,0.0
141342_train2,0.0
141343_train2,0.0
141344_train2,0.0
141345_train2,0.0
141346_train2,0.0
141347_train2,0.0
141348_train2,0.0
141349_train2,0.0
141350_train2,0.0
141351_train2,0.0
141352_train2,0.0
141353_train2,0.0
141354_train2,0.0
141355_train2,0.0
141356_train2,0.0
141357_train2,0.0
141358_train2,0.0
141359_train2,0.0
141360_train2,0.0
141361_train2,0.0
141362_train2,0.0
141363_train2,0.0
141364_train2,0.0
141365_train2,0.0
141366_train2,0.0
141367_train2,0.0
141368_train2,0.0
141369_train2,0.6439358097308356
141370_train2,0.0
141371_train2,0.1367821116886062
141372_train2,0.0
141373_train2,0.0
141374_train2,0.0
141375_train2,0.0
141376_train2,0.0
141377_train2,0.0
141378_train2,0.0
