id,LQ80
139036_train2,-509808.3717382755
139037_train2,-1268336.0259659793
139038_train2,-645689.6442707656
139039_train2,-339140.8652227889
139040_train2,-318384.1447814191
139041_train2,-308402.62811577553
139042_train2,-338516.79315008875
139043_train2,-1515615.6669131108
139044_train2,-346630.9538893611
139045_train2,-421380.14453630056
139046_train2,-296191.9924517919
139047_train2,-303630.4332917137
139048_train2,-307486.52394887153
139049_train2,-284822.5360810689
139050_train2,-79028.35020581889
139051_train2,-109054.65172208229
139052_train2,-3329263.3014230244
139053_train2,-628807.2159797968
139054_train2,-620871.8099089479
139055_train2,-278869.6444302972
139056_train2,-553894.855764362
139057_train2,-339693.2457674127
139058_train2,-127614.5791086494
139059_train2,-2849566.420001466
139060_train2,-683229.0969519457
139061_train2,-290615.0025032058
139062_train2,-275675.02571300976
139063_train2,-277154.4612629167
139064_train2,-408488.4925557682
139065_train2,-580750.3408752135
139066_train2,-2817362.020007316
139067_train2,-919531.5255404515
139068_train2,-2757299.64710135
139069_train2,-311688.6536770179
139070_train2,-322782.80113088735
139071_train2,-771533.2705234792
139072_train2,-288264.7662122308
139073_train2,-491450.281717618
139074_train2,-2490882.8468656093
139075_train2,-1678372.6340066344
139076_train2,-2944003.3005364574
139077_train2,-81176.43816920859
139078_train2,-260554.6998735841
139079_train2,-1403501.2555224188
139080_train2,-272157.75154193
139081_train2,-383924.54381694365
139082_train2,-2502387.897735119
139083_train2,-450871.1415315517
139084_train2,-349086.3102465682
139085_train2,-610063.9779409925
139086_train2,-494732.64443337126
139087_train2,-248014.4929373546
139088_train2,-355685.294682886
139089_train2,-317217.34062700695
139090_train2,-729952.7245395165
139091_train2,-430726.68141027726
139092_train2,-592200.7690124735
139093_train2,-2737650.937904794
139094_train2,-420578.92026728485
139095_train2,-607446.2380319135
139096_train2,-3261098.5929038674
139097_train2,-351700.1656350177
139098_train2,-56636.52015010989
139099_train2,-120083.26184967253
139100_train2,-766341.5656220727
139101_train2,-621311.5468438771
139102_train2,-284704.78366870293
139103_train2,-636870.0309137357
139104_train2,-237372.65802385425
139105_train2,-566817.9355338896
139106_train2,-292016.5096848258
139107_train2,-2417481.416363215
139108_train2,-3045709.8388710916
139109_train2,-995837.3687287401
139110_train2,-470972.8559321994
139111_train2,-470620.72334341053
139112_train2,-400365.9908556845
139113_train2,-453315.07072018366
139114_train2,-546216.689553346
139115_train2,-288928.77770892065
139116_train2,-301744.6174016595
139117_train2,-250995.30929326452
139118_train2,-2280454.9353627283
139119_train2,-59143.681647747755
139120_train2,-317818.21252867393
139121_train2,-315958.4441086075
139122_train2,-324954.60866385093
139123_train2,-1110053.763795795
139124_train2,-3072450.242019564
139125_train2,-659401.5665494734
139126_train2,-3091505.6250145137
139127_train2,-326700.3612983031
139128_train2,-296604.7371799995
139129_train2,-419671.9367410345
139130_train2,-255011.92697337177
139131_train2,-547824.7553693578
139132_train2,-898454.8827634826
139133_train2,-329522.3557829531
139134_train2,-300232.6538005194
139135_train2,-310594.85583532485
139136_train2,-2451893.9690142274
139137_train2,-2792223.5957079288
139138_train2,-648705.8098351806
139139_train2,-2825193.0115408003
139140_train2,-320139.92404578626
139141_train2,-1218272.5589082036
139142_train2,-351184.2940372629
139143_train2,-486339.8844833351
139144_train2,-679315.7172292136
139145_train2,-2140586.28339283
139146_train2,-281936.4844119968
139147_train2,-433852.75764470594
139148_train2,-289062.2684240113
139149_train2,-370844.02112858463
139150_train2,-723326.9526111907
139151_train2,-566828.7667158497
139152_train2,-1838718.9583658278
139153_train2,-3086026.8223530427
139154_train2,-722215.5751860626
139155_train2,-307534.5821314184
139156_train2,-718199.8961946238
139157_train2,-133586.7213932809
139158_train2,-280849.6745192276
139159_train2,-2874252.7531141154
139160_train2,-735306.529262308
139161_train2,-378041.62492155796
139162_train2,-690973.8115871726
139163_train2,-422949.91243406944
139164_train2,-335705.9560447999
139165_train2,-413808.0382907931
139166_train2,-380882.0301861558
139167_train2,-475974.5381783275
139168_train2,-308211.48362861946
139169_train2,-310974.63115895167
139170_train2,-460599.5564174047
139171_train2,-521326.14488193067
139172_train2,-633673.3460935019
139173_train2,-353802.5358903948
139174_train2,-2832168.512724545
139175_train2,-520839.6743871076
139176_train2,-291885.28305880725
139177_train2,-315916.5764408745
139178_train2,-800921.2523019398
139179_train2,-234352.62491810787
139180_train2,-527677.4862261484
139181_train2,-2811007.4271914624
139182_train2,-603839.7435441902
139183_train2,-321295.45810130355
139184_train2,-340448.6498296736
139185_train2,-270362.0401520892
139186_train2,-430931.05075523956
139187_train2,-593581.6010444388
139188_train2,-263712.7265748861
139189_train2,-1851993.596935084
139190_train2,-491137.7452265485
139191_train2,-2280417.491055405
139192_train2,-210956.1500695066
139193_train2,-533884.9836216206
139194_train2,-323385.56750425417
139195_train2,-681627.4980849801
139196_train2,-318344.2237097244
139197_train2,-748078.4662906397
139198_train2,-454431.21405926626
139199_train2,-751388.5195376407
139200_train2,-281327.1808329318
139201_train2,-419477.763019165
139202_train2,-2966830.697032757
139203_train2,-721912.2187993652
139204_train2,-228659.3603441296
139205_train2,-323284.97761192266
139206_train2,-3186325.4736703
139207_train2,-376767.2967649745
139208_train2,-390275.4308395507
139209_train2,-500631.485088869
139210_train2,-301985.11866676435
139211_train2,-911046.2782767043
139212_train2,-308105.93416849663
139213_train2,-433740.8086711564
139214_train2,-295403.2510161728
139215_train2,-401592.162913783
139216_train2,-312965.0770963207
139217_train2,-384562.5480175633
139218_train2,-729345.0924782548
139219_train2,-492653.8789878944
139220_train2,-302934.3958518957
139221_train2,-997831.4104772806
139222_train2,-756875.2691056542
139223_train2,-379712.25701576564
139224_train2,-740152.1882252917
139225_train2,-596888.0494269412
139226_train2,-823448.7296947064
139227_train2,-681974.1227038838
139228_train2,-205468.2514367241
139229_train2,-2009669.9365782961
139230_train2,-3297140.8463493735
139231_train2,-674368.5403574426
139232_train2,-655496.2102292133
139233_train2,-296776.04024345614
139234_train2,-869256.7007730855
139235_train2,-1706592.6315430813
139236_train2,-668741.3990711318
139237_train2,-306137.23131876346
139238_train2,-2768802.4229592644
139239_train2,-291706.56109568896
139240_train2,-661961.2783203479
139241_train2,-2395336.4256978706
139242_train2,-547399.5801535612
139243_train2,-309400.10809118603
139244_train2,-627048.9130887194
139245_train2,-316747.13504020823
139246_train2,-306136.94726841175
139247_train2,-189083.46402181848
139248_train2,-339057.27937223297
139249_train2,-1059401.1949116886
139250_train2,-494490.5683287233
139251_train2,-3070866.9655348025
139252_train2,-602929.3551608566
139253_train2,-1070658.7831222108
139254_train2,-297371.8383162068
139255_train2,-797816.5821205927
139256_train2,-560447.4717031401
139257_train2,-387014.73566626664
139258_train2,-516055.8369465666
139259_train2,-698329.4522070047
139260_train2,-302865.73703242606
139261_train2,-107787.97779788845
139262_train2,-385569.57637785794
139263_train2,-878380.0754252477
139264_train2,-665196.2681866717
139265_train2,-359473.9061188977
139266_train2,-452003.94268617406
139267_train2,-673459.3368014647
139268_train2,-390129.87138382485
139269_train2,-404382.44787042914
139270_train2,-385583.9530018987
139271_train2,-384570.17872884776
139272_train2,-406571.5289344415
139273_train2,-650954.4335160842
139274_train2,-279707.1904814681
139275_train2,-317035.06923978217
139276_train2,-336693.6556871629
139277_train2,-417271.06305095274
139278_train2,-369141.2394719543
139279_train2,-619417.0065708421
139280_train2,-612600.8405829603
139281_train2,-680342.1468004659
139282_train2,-393736.3900726903
139283_train2,-354474.8638364966
139284_train2,-689804.5367601318
139285_train2,-1056163.9441492446
139286_train2,-286142.2847958044
139287_train2,-680993.8696623687
139288_train2,-2633220.1608027816
139289_train2,-330923.030525059
139290_train2,-318244.54307359643
139291_train2,-299547.0490026497
139292_train2,-322914.4080175068
139293_train2,-125382.62813496543
139294_train2,-3169694.2046049573
139295_train2,-560499.3802316259
139296_train2,-291270.2160392869
139297_train2,-276072.84685246274
139298_train2,-684875.2794741313
139299_train2,-254941.45843999204
139300_train2,-311805.73847652506
139301_train2,-2951441.581613861
139302_train2,-351899.64156185254
139303_train2,-598441.2185138734
139304_train2,-3160319.8341757283
139305_train2,-225683.48407802684
139306_train2,-3071729.4608868696
139307_train2,-367242.0233500628
139308_train2,-476629.5396245867
139309_train2,-3067079.6784838215
139310_train2,-316646.4487612967
139311_train2,-726825.1899707261
139312_train2,-2818487.5407772623
139313_train2,-471771.2454308248
139314_train2,-340000.4057034608
139315_train2,-252855.87955423677
139316_train2,-464911.47656780016
139317_train2,-244696.0191628309
139318_train2,-341147.005119062
139319_train2,-377860.87782782037
139320_train2,-962909.1928932825
139321_train2,-408642.79792742524
139322_train2,-324034.97256905865
139323_train2,-707504.9249677416
139324_train2,-262420.6102414974
139325_train2,-347669.0200107675
139326_train2,-309436.4545400203
139327_train2,-304515.2380094477
139328_train2,-1467177.9746712558
139329_train2,-2421806.3274964076
139330_train2,-590201.0030625169
139331_train2,-272306.4456095989
139332_train2,-90444.83553375746
139333_train2,-316810.01459826715
139334_train2,-332622.54526690673
139335_train2,-95169.10773427482
139336_train2,-292215.6586502113
139337_train2,-729966.3991920697
139338_train2,-100853.39337498415
139339_train2,-330310.70743162744
139340_train2,-386768.6005261312
139341_train2,-273868.4555217938
139342_train2,-315956.3837461395
139343_train2,-725004.9312492749
139344_train2,-3156346.8821970113
139345_train2,-910361.7571535166
139346_train2,-293205.82916283514
139347_train2,-866950.2655766271
139348_train2,-799339.4914476601
139349_train2,-712934.4124347847
139350_train2,-881986.4678050745
139351_train2,-350883.8883073861
139352_train2,-358556.58054048475
139353_train2,-534843.8439835887
139354_train2,-303121.1550073242
139355_train2,-384593.41769854864
139356_train2,-331975.30306615354
139357_train2,-632882.247318422
139358_train2,-327595.8762254303
139359_train2,-390980.9854029794
139360_train2,-94825.02328190394
139361_train2,-314793.6214018529
139362_train2,-2873997.106939044
139363_train2,-1642582.9940997362
139364_train2,-458345.87061219104
139365_train2,-396508.8355961954
139366_train2,-454360.6873118575
139367_train2,-392082.6139565408
139368_train2,-1009843.2644857503
139369_train2,-335076.906157064
139370_train2,-422179.90517689614
139371_train2,-370438.72375780856
139372_train2,-2750690.007657239
139373_train2,-678517.970479941
139374_train2,-315243.32046743855
139375_train2,-1482741.8093711883
139376_train2,-434045.1118634953
139377_train2,-288529.0245375233
139378_train2,-467971.30018272204
139379_train2,-168094.35702705523
139380_train2,-616790.8219268546
139381_train2,-448854.5804306241
139382_train2,-387990.91520040156
139383_train2,-2413399.9127974287
139384_train2,-570459.5584176541
139385_train2,-510076.7250288115
139386_train2,-743603.8253411129
139387_train2,-300483.7815990732
139388_train2,-1649367.1857092306
139389_train2,-307815.08722956805
139390_train2,-1074007.9584942926
139391_train2,-590907.0915819262
139392_train2,-286874.727957116
139393_train2,-456401.5221072766
139394_train2,-749327.8811835786
139395_train2,-350635.64489091095
139396_train2,-311749.23148648953
139397_train2,-298549.086059154
139398_train2,-279175.79465132416
139399_train2,-2512955.3279290814
139400_train2,-415549.0341871157
139401_train2,-334796.2484116056
139402_train2,-1421974.2255135216
139403_train2,-312430.07075099135
139404_train2,-520469.7509106798
139405_train2,-299515.2132328334
139406_train2,-669759.804295341
139407_train2,-299596.9272768458
139408_train2,-2058380.2552325428
139409_train2,-691955.476438982
139410_train2,-307999.1301129903
139411_train2,-884659.3345530778
139412_train2,-269942.6681583412
139413_train2,-68662.70815488044
139414_train2,-303350.75547178276
139415_train2,-866557.9684290346
139416_train2,-460521.9828026532
139417_train2,-278205.6032986925
139418_train2,-56554.88031022251
139419_train2,-493292.81154475873
139420_train2,-889186.2964422349
139421_train2,-307296.15859573777
139422_train2,-317462.7950225447
139423_train2,-2766149.102528326
139424_train2,-411011.85250255
139425_train2,-306823.999837385
139426_train2,-265491.66543343617
139427_train2,-295207.5817532996
139428_train2,-798170.0374199711
139429_train2,-685236.1557747247
139430_train2,-363440.24968131166
139431_train2,-406584.3293212466
139432_train2,-328667.23307952704
139433_train2,-320828.19997714553
139434_train2,-458086.071696504
139435_train2,-302903.21051002014
139436_train2,-484552.6979099866
139437_train2,-377002.5148965018
139438_train2,-2770427.170200305
139439_train2,-466297.00911982264
139440_train2,-340090.1286867962
139441_train2,-133115.7229315387
139442_train2,-465174.92227496393
139443_train2,-900910.2503017187
139444_train2,-276500.15127527295
139445_train2,-280077.6190007648
139446_train2,-700007.8978549414
139447_train2,-310369.08599713724
139448_train2,-2672161.3401639685
139449_train2,-632532.8416582565
139450_train2,-717271.6102571394
139451_train2,-338692.1562241991
139452_train2,-356945.3771028025
139453_train2,-690174.696796237
139454_train2,-357476.3781569926
139455_train2,-479326.66303844564
139456_train2,-394003.39129691944
139457_train2,-617663.0625765035
139458_train2,-558671.6151591172
139459_train2,-476388.17852352513
139460_train2,-2198597.35823033
139461_train2,-875181.6655622944
139462_train2,-667024.6650855774
139463_train2,-28385.4857872632
139464_train2,-24836.364850953076
139465_train2,-302674.6047007204
139466_train2,-361463.8229254284
139467_train2,-3123403.30800052
139468_train2,-419514.4516463205
139469_train2,-319674.51576362574
139470_train2,-635223.1244029561
139471_train2,-359708.057998582
139472_train2,-322448.79649443086
139473_train2,-320636.91912039276
139474_train2,-492121.8213554714
139475_train2,-279439.6248983848
139476_train2,-745380.237047906
139477_train2,-341766.2081397278
139478_train2,-2098769.8909905553
139479_train2,-163802.1492091003
139480_train2,-495495.04474100284
139481_train2,-467927.4752700492
139482_train2,-286417.0315660108
139483_train2,-281441.1429487248
139484_train2,-296405.48735838826
139485_train2,-605485.2006792286
139486_train2,-688767.1663505621
139487_train2,-604250.1132760071
139488_train2,-560343.2964308541
139489_train2,-315726.9129989194
139490_train2,-1673126.7276353464
139491_train2,-273596.4207504636
139492_train2,-657744.9028271148
139493_train2,-507507.77055128664
139494_train2,-734206.6073407438
139495_train2,-700017.0184545908
139496_train2,-2937549.0361269265
139497_train2,-392693.3724160264
139498_train2,-1462922.5347876083
139499_train2,-2007621.065862719
139500_train2,-319569.81113867345
139501_train2,-716806.144393432
139502_train2,-305611.3471463942
139503_train2,-2213968.53135065
139504_train2,-2530645.1066051945
139505_train2,-2841422.711929638
139506_train2,-118331.77501692087
139507_train2,-282981.8681555139
139508_train2,-1587935.6185182966
139509_train2,-707419.228483852
139510_train2,-2852273.297075782
139511_train2,-306411.479462232
139512_train2,-3127287.363646198
139513_train2,-1964307.7779074684
139514_train2,-1147552.225677399
139515_train2,-1981213.386906691
139516_train2,-699166.7959164064
139517_train2,-3029056.3152718246
139518_train2,-920855.6592977829
139519_train2,-315236.0574786039
139520_train2,-393848.5054412661
139521_train2,-428361.4013305069
139522_train2,-610048.4090584274
139523_train2,-2773907.4704998527
139524_train2,-2510448.247775944
139525_train2,-2918204.5483358316
139526_train2,-384731.03727616183
139527_train2,-552399.9448805312
139528_train2,-991344.4703234779
139529_train2,-747290.9480344225
139530_train2,-329172.2080185241
139531_train2,-580637.9378438927
139532_train2,-317782.77050731843
139533_train2,-522311.13867666945
139534_train2,-409453.74696386606
139535_train2,-297067.50339074014
139536_train2,-397268.69640050316
139537_train2,-310825.7845682404
139538_train2,-73304.57958591194
139539_train2,-407288.94561721757
139540_train2,-2831038.3807723746
139541_train2,-1404161.933939199
139542_train2,-774220.5782443089
139543_train2,-281695.90269703674
139544_train2,-578592.49165498
139545_train2,-392077.7918616752
139546_train2,-409967.55229889834
139547_train2,-126525.82829967747
139548_train2,-3295633.02245602
139549_train2,-591092.139847606
139550_train2,-1890245.0273741018
139551_train2,-503661.0089517804
139552_train2,-308991.480278831
139553_train2,-2867843.071621703
139554_train2,-212791.95895829983
139555_train2,-331318.94425943634
139556_train2,-499198.20741801336
139557_train2,-336646.40112415585
139558_train2,-873869.5823407611
139559_train2,-2996373.8410822004
139560_train2,-677546.6336544356
139561_train2,-644625.2035696907
139562_train2,-469892.758620617
139563_train2,-257172.39134787163
139564_train2,-711499.0458183158
139565_train2,-2464207.7396951467
139566_train2,-295392.8636718388
139567_train2,-240671.0854135654
139568_train2,-188400.7683561407
139569_train2,-1942907.4952674638
139570_train2,-682037.4295911631
139571_train2,-1298039.8839495648
139572_train2,-255934.08888514992
139573_train2,-616452.4387776707
139574_train2,-1438024.531095842
139575_train2,-2298321.223590821
139576_train2,-712692.6660674205
139577_train2,-298342.0847820528
139578_train2,-2134888.5490657147
139579_train2,-173071.56202423526
139580_train2,-326424.8225722052
139581_train2,-332288.268222078
139582_train2,-298093.63795356965
139583_train2,-463138.243364539
139584_train2,-46285.47611472412
139585_train2,-335026.5771637736
139586_train2,-418770.3491450725
139587_train2,-2465768.915678881
139588_train2,-42821.06088254065
139589_train2,-337101.30139240273
139590_train2,-867975.3047193317
139591_train2,-443250.07794181583
139592_train2,-1509427.2830660753
139593_train2,-281159.6735076122
139594_train2,-423907.75223695394
139595_train2,-2528335.8081914242
139596_train2,-2608496.194889553
139597_train2,-1035994.0438743774
139598_train2,-299318.1169039635
139599_train2,-2621418.5729341246
139600_train2,-294106.00149046816
139601_train2,-284300.6195960245
139602_train2,-316604.58998095663
139603_train2,-435866.81324398145
139604_train2,-344300.90992943756
139605_train2,-394188.61419053236
139606_train2,-716628.522595494
139607_train2,-184408.78474205406
139608_train2,-377643.9876723029
139609_train2,-1269851.5934315696
139610_train2,-258739.05540479394
139611_train2,-278797.1362563048
139612_train2,-297904.82202094514
139613_train2,-653832.6370066646
139614_train2,-383854.43979682215
139615_train2,-656386.9089900116
139616_train2,-245931.02921196073
139617_train2,-505646.7966157999
139618_train2,-1948794.0312208068
139619_train2,-266135.16771251336
139620_train2,-200054.7966749242
139621_train2,-661725.411315301
139622_train2,-2231739.1422815174
139623_train2,-401202.4703225298
139624_train2,-609773.5008910894
139625_train2,-449639.987471479
139626_train2,-319259.73951929295
139627_train2,-320757.4842191143
139628_train2,-596357.796811983
139629_train2,-302211.74286067486
139630_train2,-1014891.5433326429
139631_train2,-627764.9139039996
139632_train2,-724678.1441755462
139633_train2,-731180.2017814517
139634_train2,-2730355.161334578
139635_train2,-304792.3322154882
139636_train2,-2999772.1200254858
139637_train2,-536162.8045826238
139638_train2,-231612.49657963286
139639_train2,-308299.92563195084
139640_train2,-293113.61309236544
139641_train2,-2784039.068173494
139642_train2,-1393261.0748946453
139643_train2,-418468.4536414156
139644_train2,-133061.78196678218
139645_train2,-360236.0386573854
139646_train2,-157375.79552985448
139647_train2,-277777.0094107669
139648_train2,-343470.12785084615
139649_train2,-2772196.6084318273
139650_train2,-1100796.679462757
139651_train2,-1073218.325343418
139652_train2,-618707.8733973522
139653_train2,-353781.42280755844
139654_train2,-2273525.1827885695
139655_train2,-258253.30098964833
139656_train2,-95459.872458681
139657_train2,-599203.6688052798
139658_train2,-446076.55073057953
139659_train2,-241403.42761631333
139660_train2,-411055.4441622072
139661_train2,-2323249.732590787
139662_train2,-283273.37963788
139663_train2,-339010.1779537222
139664_train2,-307047.7883822373
139665_train2,-218849.9355737951
139666_train2,-61286.23762084951
139667_train2,-2962858.4594172835
139668_train2,-649152.6872801203
139669_train2,-3489704.366923023
139670_train2,-291720.9518829428
139671_train2,-297571.21314364485
139672_train2,-202781.9365848722
139673_train2,-5276.017080037796
139674_train2,-1033536.035589328
139675_train2,-2436800.8080299273
139676_train2,-346137.5721983365
139677_train2,-404310.4138147966
139678_train2,-757826.8340702252
139679_train2,-536167.8539692704
139680_train2,-307438.49061477184
139681_train2,-286296.3592944606
139682_train2,-425347.23749148427
139683_train2,-52577.24741260696
139684_train2,-462959.9877718296
139685_train2,-529045.0318898587
139686_train2,-729515.3173027318
139687_train2,-325923.0522633749
139688_train2,-671592.9848364992
139689_train2,-2617724.224309098
139690_train2,-3116417.612888001
139691_train2,-496631.0469086291
139692_train2,-297926.5082905821
139693_train2,-328368.38431650447
139694_train2,-223488.81065988494
139695_train2,-274591.5046428414
139696_train2,-2307965.5633361787
139697_train2,-329175.44107274036
139698_train2,-347299.2409758682
139699_train2,-563696.3463189797
139700_train2,-337412.71690776944
139701_train2,-359984.98793543037
139702_train2,-683951.1151074958
139703_train2,-278206.583122991
139704_train2,-354172.12895313185
139705_train2,-415255.6470403457
139706_train2,-3312087.635407228
139707_train2,-336402.0530848643
139708_train2,-1299025.7752630673
139709_train2,-769083.2528158333
139710_train2,-332660.98425093107
139711_train2,-297095.66463939054
139712_train2,-396634.77236907
139713_train2,-706497.5523549207
139714_train2,-1551657.7750852965
139715_train2,-307342.4374982426
139716_train2,-51792.054223237035
139717_train2,-348855.9417516468
139718_train2,-393832.5322179552
139719_train2,-42219.92645825585
139720_train2,-311570.6578664805
139721_train2,-317239.75664245244
139722_train2,-717446.9522420634
139723_train2,-2410461.8339797743
139724_train2,-754920.8014276503
139725_train2,-888617.9392722454
139726_train2,-791535.4246264044
139727_train2,-293884.90979695274
139728_train2,-596878.9386989949
139729_train2,-2491317.7533385493
139730_train2,-304503.3535742578
139731_train2,-553261.208100942
139732_train2,-1098620.1162248012
139733_train2,-660821.6880963976
139734_train2,-54516.771890395205
139735_train2,-2561087.181243466
139736_train2,-597132.2304059593
139737_train2,-130890.75071333314
139738_train2,-1859974.7130932696
139739_train2,-3126053.817431569
139740_train2,-310751.15374425845
139741_train2,-318633.69020804344
139742_train2,-312600.9534771582
139743_train2,-2914918.754904013
139744_train2,-879941.8994822819
139745_train2,-504048.49324261304
139746_train2,-343408.4099641612
139747_train2,-333795.32946120575
139748_train2,-420476.65913058585
139749_train2,-3096117.1073168814
139750_train2,-668994.3842583466
139751_train2,-356492.1456990307
139752_train2,-418134.1477365261
139753_train2,-533777.3396265777
139754_train2,-2796944.3494689297
139755_train2,-721018.062920535
139756_train2,-283275.339637707
139757_train2,-509333.45530192694
139758_train2,-384317.1079724231
139759_train2,-514562.71011327486
139760_train2,-721734.5673910379
139761_train2,-1521946.3714867402
139762_train2,-680796.5270214416
139763_train2,-2838727.602547886
139764_train2,-685507.6246842779
139765_train2,-2819953.9121852163
139766_train2,-369143.81754606497
139767_train2,-518749.67245346773
139768_train2,-1914566.7031870186
139769_train2,-712818.7341902107
139770_train2,-332813.88851218135
139771_train2,-2735655.2505633812
139772_train2,-698695.4060842302
139773_train2,-322959.87491594604
139774_train2,-444038.5832775235
139775_train2,-308817.25219787494
139776_train2,-641570.7097303602
139777_train2,-331700.83102698065
139778_train2,-906525.1413660366
139779_train2,-326478.6716871564
139780_train2,-417529.24082622956
139781_train2,-459211.55550007336
139782_train2,-488488.7619595481
139783_train2,-286701.42549127294
139784_train2,-298133.1182495421
139785_train2,-487466.07794253714
139786_train2,-2084926.8291843683
139787_train2,-3133619.786294978
139788_train2,-75091.84992756392
139789_train2,-681846.2169702193
139790_train2,-274551.523260202
139791_train2,-409173.3841264332
139792_train2,-2528374.3108385615
139793_train2,-372643.70851051155
139794_train2,-22164.38396315914
139795_train2,-309299.06976228254
139796_train2,-378354.0313857235
139797_train2,-475940.7330290908
139798_train2,-345015.9197467752
139799_train2,-3220175.2224795967
139800_train2,-312172.6842214782
139801_train2,-1189452.8180618295
139802_train2,-419077.4326374596
139803_train2,-3183913.7538780943
139804_train2,-101320.48245473334
139805_train2,-315987.47254487267
139806_train2,-320755.7317926367
139807_train2,-292246.3365221149
139808_train2,-685773.8196905386
139809_train2,-1410042.03589693
139810_train2,-599559.4560377621
139811_train2,-351931.3756025834
139812_train2,-753620.8290302288
139813_train2,-1518195.958415104
139814_train2,-3127100.721731441
139815_train2,-504407.5982610127
139816_train2,-696068.5827778783
139817_train2,-2860998.768140357
139818_train2,-310343.78642580705
139819_train2,-292724.03196134535
139820_train2,-148408.69754704135
139821_train2,-317712.3830050146
139822_train2,-285739.70355125074
139823_train2,-312122.6072300633
139824_train2,-2646662.4803893976
139825_train2,-642135.457545056
139826_train2,-297804.90807569074
139827_train2,-433748.59069443867
139828_train2,-477719.99922686163
139829_train2,-2884272.3434770256
139830_train2,-724202.889089603
139831_train2,-2608328.986223966
139832_train2,-3031012.830711458
139833_train2,-720018.0981442295
139834_train2,-306629.92564933887
139835_train2,-81024.64876917563
139836_train2,-692038.0822639721
139837_train2,-361775.4507032898
139838_train2,-517255.18238546513
139839_train2,-409186.6491650641
139840_train2,-309026.250629426
139841_train2,-644313.7884404012
139842_train2,-170611.51894060196
139843_train2,-311393.94928074814
139844_train2,-597015.3105699844
139845_train2,-3454385.7128604017
139846_train2,-329969.0394051587
139847_train2,-383193.9239973081
139848_train2,-1492262.946227951
139849_train2,-386495.53819329385
139850_train2,-974416.5611020643
139851_train2,-1373761.7060623318
139852_train2,-27411.70757378079
139853_train2,-714372.7572597992
139854_train2,-721627.2389963865
139855_train2,-376275.2137700538
139856_train2,-305041.66131582065
139857_train2,-680428.0363527462
139858_train2,-831911.5506447572
139859_train2,-393193.6351127778
139860_train2,-543920.4159561526
139861_train2,-43927.06030868087
139862_train2,-588496.3805666445
139863_train2,-212672.5599607199
139864_train2,-499146.5245172102
139865_train2,-272784.37560440926
139866_train2,-275331.37124718935
139867_train2,-325451.0736271348
139868_train2,-298945.82725896453
139869_train2,-312495.7944997302
139870_train2,-1562401.5177323632
139871_train2,-290882.6960286512
139872_train2,-2406990.684049463
139873_train2,-313736.20689560845
139874_train2,-825290.7749480605
139875_train2,-703805.2019927166
139876_train2,-3153719.6129773483
139877_train2,-469712.43497653864
139878_train2,-425975.841000224
139879_train2,-564408.2128914027
139880_train2,-313082.5674065631
139881_train2,-823604.8713037726
139882_train2,-275816.1255804659
139883_train2,-1895320.2378418297
139884_train2,-1980656.498119276
139885_train2,-1771077.5479903966
139886_train2,-342651.21762352437
139887_train2,-406825.2823533928
139888_train2,-721716.8312784331
139889_train2,-271914.31467776466
139890_train2,-477342.1113956105
139891_train2,-2734524.047064062
139892_train2,-499540.4257207718
139893_train2,-754026.3205967387
139894_train2,-293064.56948493933
139895_train2,-123512.6427663695
139896_train2,-370263.791044754
139897_train2,-301128.79178876244
139898_train2,-304361.440661557
139899_train2,-283457.0017469721
139900_train2,-310638.0878131422
139901_train2,-330550.636147256
139902_train2,-718457.1113304049
139903_train2,-337407.9302639412
139904_train2,-295344.41094614565
139905_train2,-284790.12512167473
139906_train2,-311503.13910247246
139907_train2,-625019.6375802709
139908_train2,-284163.39719247306
139909_train2,-275099.91249038046
139910_train2,-131389.27324238163
139911_train2,-341131.9485753854
139912_train2,-350517.75165885733
139913_train2,-344387.46205241326
139914_train2,-1248752.0077526905
139915_train2,-505924.269529799
139916_train2,-709728.2641981179
139917_train2,-339967.0221738054
139918_train2,-302461.21700182045
139919_train2,-1258595.5247258367
139920_train2,-908468.6024876703
139921_train2,-1326427.3263682202
139922_train2,-493524.5133612994
139923_train2,-524005.2548123505
139924_train2,-2927997.666544631
139925_train2,-3174173.163290765
139926_train2,-631438.596755702
139927_train2,-528498.2000302863
139928_train2,-317090.60812761146
139929_train2,-722446.5717132161
139930_train2,-330252.07348894654
139931_train2,-667667.7656813418
139932_train2,-144398.69005355495
139933_train2,-435097.1947444789
139934_train2,-641075.4902138156
139935_train2,-286584.7913514823
139936_train2,-2814410.2651644424
139937_train2,-300304.25160195306
139938_train2,-966457.4692058042
139939_train2,-350494.00863545015
139940_train2,-957289.3507769117
139941_train2,-2607453.8732402623
139942_train2,-2068401.2871838696
139943_train2,-364013.71552631445
139944_train2,-310418.11871572933
139945_train2,-2345075.1526882555
139946_train2,-379992.5252457489
139947_train2,-351944.61478331266
139948_train2,-840575.738003795
139949_train2,-384623.0169539377
139950_train2,-403877.01274427166
139951_train2,-720128.6910543814
139952_train2,-271377.741789703
139953_train2,-462482.3128645718
139954_train2,-329192.5955041775
139955_train2,-374710.6446007942
139956_train2,-881830.3632695656
139957_train2,-272641.18456833856
139958_train2,-860983.7578154989
139959_train2,-450111.14045256004
139960_train2,-383266.63802495645
139961_train2,-119361.61297274055
139962_train2,-423101.03951449133
139963_train2,-1869166.8949407488
139964_train2,-2533001.9909835346
